Nível,Data e Hora,Fonte,Identificação do Evento,Categoria da Tarefa
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Erro,24/07/2025 20:52:09,Microsoft-Windows-DistributedCOM,10010,Nenhum,O servidor {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} não se registrou no DCOM dentro do tempo limite necessário.
Informações,24/07/2025 20:47:19,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Instalação Bem-sucedida: o Windows instalou com êxito a seguinte atualização: Atualização de inteligência de segurança para Microsoft Defender Antivirus - KB2267602 (versão 1.433.50.0) - Canal atual (amplo)
Informações,24/07/2025 20:47:15,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Instalação Iniciada: o Windows iniciou a instalação da seguinte atualização: Atualização de inteligência de segurança para Microsoft Defender Antivirus - KB2267602 (versão 1.433.50.0) - Canal atual (amplo)
Informações,24/07/2025 20:47:15,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,O Windows Update iniciou o download de uma atualização.
Informações,24/07/2025 20:42:14,Microsoft-Windows-IsolatedUserMode,2,Nenhum,Secure Trustlet Id 6 and Pid 13576 stopped with status STATUS_SUCCESS.
Erro,24/07/2025 20:42:07,Microsoft-Windows-TPM-WMI,1796,Nenhum,"A atualização de Inicialização Segura falhou ao atualizar uma variável de Inicialização Segura com erro A Inicialização Segura não está habilitada neste computador.. Para obter mais informações, consulte https://go.microsoft.com/fwlink/?linkid=2169931"
Erro,24/07/2025 20:42:07,Microsoft-Windows-TPM-WMI,1796,Nenhum,"A atualização de Inicialização Segura falhou ao atualizar uma variável de Inicialização Segura com erro A Inicialização Segura não está habilitada neste computador.. Para obter mais informações, consulte https://go.microsoft.com/fwlink/?linkid=2169931"
Informações,24/07/2025 20:41:38,Microsoft-Windows-IsolatedUserMode,5,Nenhum,Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS.
Informações,24/07/2025 20:41:38,Microsoft-Windows-IsolatedUserMode,2,Nenhum,Secure Trustlet Id 0 and Pid 0 stopped with status STATUS_SUCCESS.
Aviso,24/07/2025 20:39:14,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Iniciar para o aplicativo de Servidor COM com CLSID 
Windows.SecurityCenter.WscDataProtection
 e APPID 
Não Disponível
 ao usuário AUTORIDADE NT\SISTEMA SID (S-1-5-18) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos Não Disponível SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Aviso,24/07/2025 20:39:14,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Iniciar para o aplicativo de Servidor COM com CLSID 
Windows.SecurityCenter.SecurityAppBroker
 e APPID 
Não Disponível
 ao usuário AUTORIDADE NT\SISTEMA SID (S-1-5-18) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos Não Disponível SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Aviso,24/07/2025 20:39:14,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Iniciar para o aplicativo de Servidor COM com CLSID 
Windows.SecurityCenter.WscBrokerManager
 e APPID 
Não Disponível
 ao usuário AUTORIDADE NT\SISTEMA SID (S-1-5-18) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos Não Disponível SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Aviso,24/07/2025 20:38:42,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Ativação para o aplicativo de Servidor COM com CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 e APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 ao usuário PC004\FakeZero SID (S-1-5-21-1488674292-4050452929-3426693967-1001) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos Não Disponível SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Aviso,24/07/2025 20:38:16,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Ativação para o aplicativo de Servidor COM com CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 e APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 ao usuário PC004\FakeZero SID (S-1-5-21-1488674292-4050452929-3426693967-1001) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos MicrosoftWindows.Client.WebExperience_525.15301.20.0_x64__cw5n1h2txyewy SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Informações,24/07/2025 20:37:40,Service Control Manager,7045,Nenhum,"Foi instalado um serviço no sistema

Nome do Serviço:  CorsairLLAccessE5624B0A345A7E17A08498BFEDC2D42A7CBA71C2
Nome do Arquivo de Serviço:  C:\Program Files\Corsair\Corsair Device Control Service\bin\CorsairLLAccess64.sys
Tipo de Serviço:  driver de modo kernel
Tipo de Início de Serviço:  iniciar automaticamente
Conta de Serviço:  "
Aviso,24/07/2025 20:37:35,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Iniciar para o aplicativo de Servidor COM com CLSID 
Windows.SecurityCenter.WscCloudBackupProvider
 e APPID 
Não Disponível
 ao usuário PC004\FakeZero SID (S-1-5-21-1488674292-4050452929-3426693967-1001) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos Não Disponível SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Aviso,24/07/2025 20:37:33,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Iniciar para o aplicativo de Servidor COM com CLSID 
Windows.SecurityCenter.WscCloudBackupProvider
 e APPID 
Não Disponível
 ao usuário PC004\FakeZero SID (S-1-5-21-1488674292-4050452929-3426693967-1001) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos Não Disponível SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Aviso,24/07/2025 20:37:29,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Iniciar para o aplicativo de Servidor COM com CLSID 
Windows.SecurityCenter.WscCloudBackupProvider
 e APPID 
Não Disponível
 ao usuário PC004\FakeZero SID (S-1-5-21-1488674292-4050452929-3426693967-1001) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos Não Disponível SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Informações,24/07/2025 20:37:20,Microsoft-Windows-IsolatedUserMode,5,Nenhum,Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS.
Informações,24/07/2025 20:37:15,Microsoft-Windows-TPM-WMI,1025,Nenhum,O TPM foi provisionado com êxito e agora está pronto para uso.
Informações,24/07/2025 20:37:15,Microsoft-Windows-TPM-WMI,1282,Nenhum,O identificador de dispositivo TBS foi gerado.
Informações,24/07/2025 20:37:14,Microsoft-Windows-IsolatedUserMode,1,Nenhum,Secure Trustlet \??\C:\WINDOWS\System32\NgcIso.exe Id 6 and Pid 13576 started with status STATUS_SUCCESS.
Informações,24/07/2025 20:37:14,Microsoft-Windows-IsolatedUserMode,5,Nenhum,Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS.
